,#id,lon,lat,name,elevation,usaf-id,wban-id
3642,17496,13.717,46.5,RATECE,864.5,140070,99999
3643,17497,112.03,66.4,POLIARNY,506.0,243220,99999
3644,17503,35.883,64.233,KOLEZMA,3.0,225290,99999
3645,17504,24.416999999999998,55.733000000000004,PANEVEZYS,58.3,265290,99999
3646,17507,16.117,66.683,MIERKENIS,615.0,21210,99999
3647,17508,-110.667,62.417,LUTSELK'E CS  NWT,179.0,715290,99999
3648,17511,48.55,50.15,ALEKSANDROV-GAJ,25.0,343910,99999
3649,17513,87.56700000000001,64.233,VERESHCHAGINO,30.0,235780,99999
3650,17514,-2.833,57.083,ABOYNE NO2,140.0,30800,99999
3651,17517,15.232999999999999,58.067,MALEXANDER,197.0,25520,99999
3652,17522,125.367,58.617,ALDAN,679.0,310040,99999
3653,17524,13.45,47.733000000000004,ST. WOLFGANG,537.0,113570,99999
3654,17525,-133.017,69.433,TUKTOYAKTUK  NWT,5.0,719850,99999
3655,17529,-61.783,47.417,ILES DE LA MADELEINE A,10.7,717090,99999
3656,17532,16.367,48.2,WIEN/INNERE STADT,171.0,110340,99999
3657,17533,-80.033,45.333,PARRY SOUND CCG  ONT,176.0,711720,99999
3658,17537,5.567,58.65,OBRESTAD,26.0,14120,99999
3659,17544,6.8,47.083,LA CHAUX-DE-FONDS,1018.1,66120,99999
3660,17560,16.2,46.65,MURSKA SOBOTA,186.7,140310,99999
3661,17563,27.666999999999998,60.533,VIROLAHTI KOIVUNIEMI,5.0,28310,99999
3662,17571,12.345,58.318000000000005,TROLLHATTAN VANERSBORG,41.8,25103,99999
3663,17581,9.883,46.533,SAMEDAM,1706.0,67920,99999
3664,17586,41.333,52.8,TAMBOV,128.0,279470,99999
3665,17593,-0.733,48.033,LAVAL-ETRONNIER,97.0,71340,99999
3666,17599,32.833,53.933,ROSLAVL',224.0,268820,99999
3667,17601,-1.296,60.433,SCATSTA,24.7,30064,99999
3668,17608,87.65,55.217,CENTRAL'NYJ RUDNIK,495.0,296540,99999
3669,17622,-111.26700000000001,54.0,ST. PAUL AGDM  ALTA,649.0,712750,99999
3670,17623,-107.583,49.067,VAL MARIE SOUTHEAST,796.0,711370,99999
3671,17638,11.617,57.633,VINGA,19.0,25160,99999
3672,17644,23.45,48.85,SLAVSKE,592.0,335160,99999
3673,17646,-105.48299999999999,49.05,CORONACH SPC  SASK,756.0,715160,99999
3674,17650,29.717,62.6,JOENSUU LINNUNLAHTI,81.0,29280,99999
3675,17651,23.9,47.133,DEJ,236.0,150830,99999
3676,17653,10.15,59.717,KONNERUD,193.0,14770,99999
3677,17656,4.383,45.933,LES SAUVAGES,720.0,74770,99999
3678,17659,93.28299999999999,56.5,SUHOBUZIMSKOE,164.0,294770,99999
3679,17660,155.933,54.3,SOBOLEVO,14.0,324770,99999
3680,17662,135.8,65.3,IEMA,674.9,244770,99999
3681,17670,-61.683,56.55,NAIN AIRPORT,7.0,719020,99999
3682,17672,-77.783,48.053000000000004,VAL D OR,337.4,717250,99999
3683,17673,-124.133,52.1,PUNTZI MOUNTAIN (AUT)  BC,910.0,710500,99999
3684,17674,-130.033,58.417,DEASE LAKE,802.8,716860,99999
3685,17682,25.916999999999998,57.133,ZOSENI,180.0,263390,99999
3686,17684,-21.95,70.483,SCORESBYSUND,69.0,43390,99999
3687,17687,-55.833,52.3,MARYS HARBOUR,12.0,713390,99999
3688,17697,-96.15,46.283,FERGUS FALLS MUNICIPAL AIRPOR,360.6,726572,94966
3689,17702,30.1,53.95,MOGILEV,194.0,261149,99999
3690,17705,33.21,48.043,LOZUVATKA INTL,124.4,330003,99999
3691,17707,78.35,56.35,SEVERNOE,126.0,294180,99999
3692,17711,72.667,56.933,BOL'SIE UKI,87.0,284910,99999
3693,17725,41.766999999999996,54.95,ELAT'MA,136.0,276480,99999
3694,17728,129.77100000000002,62.093,YAKUTSK,99.1,218230,99999
3695,17729,33.35,67.55,APATITY,134.0,222130,99999
3696,17731,7.95,63.516999999999996,VEIHOLMEN,5.0,12250,99999
3697,17732,2.441,48.968999999999994,LE BOURGET,66.4,71500,99999
3698,17737,8.783,46.167,LOCARNO-MONTI,380.0,67600,99999
3699,17738,-80.6,51.283,MOOSONEE AWOS,9.1,718360,99999
3700,17746,121.617,63.766999999999996,VILJUJSK,111.0,246410,99999
3701,17761,-80.8,46.633,SUDBURY CLIMATE,348.0,717330,99999
3702,17767,-123.43299999999999,65.217,DELINE CS  NWT,213.0,715030,99999
3703,17770,-3.95,52.35,TRAWSGOED,62.0,35030,99999
3704,17773,53.967,65.033,IZHMA,52.0,235030,99999
3705,17776,87.98899999999999,65.783,TURUHANSK,38.0,234720,99999
3706,17781,23.604,61.413999999999994,TAMPERE PIRKKALA,118.9,29440,99999
3707,17782,30.116999999999997,49.75,BILA TSERKVA,180.0,334640,99999
3708,17785,13.933,50.55,MILESOVKA,842.6,114640,99999
3709,17790,90.55,56.65,BOL'SOJ ULUJ,231.0,294640,99999
3710,17791,15.9,46.867,BAD GLEICHENBERG,282.0,112440,99999
3711,17795,29.033,70.867,BERLEVAG,13.0,10830,99999
3712,17796,5.867000000000001,58.433,EIGEROYA,49.0,14260,99999
3713,17797,16.5,47.983000000000004,SEIBERSDORF,186.0,113870,99999
3714,17799,10.183,61.45,FAVANG,200.0,13870,99999
3715,17805,58.05,80.617,POLARGMO IM. E.T. KRENKELJA,22.0,200460,99999
3716,17807,5.983,60.85,MODALEN III,125.0,13260,99999
3717,17809,24.416999999999998,57.317,SKULTE,10.0,263260,99999
3718,17816,16.965999999999998,52.332,KRZESINY,80.8,123260,99999
3719,17818,23.633000000000003,50.25,RAVA-RUS'KA,251.0,332870,99999
3720,17819,-112.81700000000001,54.766999999999996,ATMORE AGDM  ALTA,574.0,712870,99999
3721,17825,20.866999999999997,63.8,HOLMON,8.0,22870,99999
3722,17830,-99.53299999999999,50.717,MC CREARY,351.0,711490,99999
3723,17833,13.567,47.25,OBERTAUERN,1744.9,111490,99999
3724,17834,-133.35,62.233000000000004,FARO (AUT)  YT,717.0,719490,99999
3725,17835,23.8,60.65,SOMERO SALKOLA,143.0,29490,99999
3726,17859,23.65,60.467,SALO KIIKALA AIRFIELD,117.0,27770,99999
3727,17861,0.152,53.475,DONNA NOOK RAF,3.0,33851,99999
3728,17865,20.910999999999998,52.268,BABICE,107.3,121051,99999
3729,17877,23.686,46.785,CLUJ NAPOCA,315.8,151200,99999
3730,17879,48.8,47.9,NOVYJ USHTOGAN,-10.0,346910,99999
3731,17880,39.818000000000005,47.258,ROSTOV NA DONU,79.2,347300,99999
3732,17883,37.3,49.183,IZIUM,78.0,344150,99999
3733,17886,40.417,51.483000000000004,ANNA,154.0,342380,99999
3734,17887,49.733000000000004,51.2,OZINKI,104.0,341990,99999
3735,17888,5.332999999999999,60.383,BERGEN/FLORIDA,36.0,13170,99999
3736,17892,-103.28299999999999,56.333,SOUTHEND  SASK,344.0,714510,99999
3737,17895,4.484,50.901,BRUSSELS NATL,56.1,64510,99999
3738,17896,62.717,56.85,KAMYSLOV,127.0,284510,99999
3739,17901,9.183,56.1,ISENVAD,62.0,60680,99999
3740,17908,7.8,58.667,BYGLANDSFJORD,211.0,14420,99999
3741,17909,127.65,51.983000000000004,SIMANOVSK,281.0,314420,99999
3742,17911,-114.117,53.55,EDMONTON STONY PLAIN CS,766.0,711270,99999
3743,17916,-3.5,53.25,RHYL NO2,76.0,33130,99999
3744,17917,79.431,57.533,PUDINO,97.0,293130,99999
3745,17918,-63.6,50.283,HAVRE ST PIERRE,37.8,713130,99999
3746,17923,22.6,57.75,KOLKA,5.0,263130,99999
3747,17924,118.617,47.617,KHALKH-GOL,688.0,443130,99999
3748,17925,-13.717,80.65,HENRIK KROEYER HOLME,10.0,43130,99999
3749,17926,11.683,63.783,VERDAL-REPPE,83.0,12780,99999
3750,17934,-112.48299999999999,54.266999999999996,SMOKY LAKE AGDM  ALTA,680.0,712740,99999
3751,17936,93.0,58.083,STRELKA,90.0,292740,99999
3752,17938,86.56700000000001,67.467,IGARKA,28.0,232740,99999
3753,17943,50.417,54.5,CULPANOVO,78.0,287040,99999
3754,17947,11.333,55.25,TYSTOFTE,12.0,61360,99999
3755,17948,-4.583,55.516999999999996,PRESTWICK RNAS,27.0,31360,99999
3756,17951,12.183,47.233000000000004,KRIMML,1010.7,111360,99999
3757,17953,21.533,46.533,CHISINEU-CRIS,96.0,151360,99999
3758,17959,-13.583,65.267,DALATANGI,11.0,40970,99999
3759,17962,-64.15,63.33,BREVOORT ISLAND,367.0,710970,99999
3760,17968,12.505999999999998,50.982,ALTENBURG NOBITZ,195.1,105536,99999
3761,17973,-125.271,49.951,CAMPBELL RIVER,105.5,718936,99999
3762,17978,43.667,46.567,REMONTNOE,106.0,347590,99999
3763,17981,28.5,54.266999999999996,BORISOV,189.0,267590,99999
3764,17982,8.081,48.778999999999996,KARLSRUHE BADEN BADEN,124.4,107275,99999
3765,17984,8.8,46.2,CIMETTA,1648.0,67590,99999
3766,17998,-97.6,52.817,GEORGE ISLAND (AUT)  MAN,223.0,714450,99999
3767,18000,-127.18299999999999,54.817,SMITHERS AIRPORT AUTO,517.6,712680,99999
3768,18008,9.5,56.75,AARS SYD,33.0,60650,99999
3769,18018,24.733,58.967,KUUSIKU,52.0,261340,99999
3770,18024,23.166999999999998,53.1,BIALYSTOK,151.0,122950,99999
3771,18028,-108.53299999999999,54.133,MEADOW LAKE (AUTO8),480.0,711253,99999
3772,18030,126.26700000000001,58.967,TOMMOT,283.5,310050,99999
3773,18031,-111.167,53.1,ALBERT HALL AGCM,658.0,710050,99999
3774,18032,102.46700000000001,71.983,HATANGA,33.0,208910,99999
3775,18037,15.283,52.75,GORZOW WLKP,73.0,123000,99999
3776,18039,36.29,49.925,OSNOVA INTL,154.8,343000,99999
3777,18043,25.533,45.7,BRASOV-GHIMBAV,538.0,153000,99999
3778,18044,2.267,61.2,GULLFAKS C,78.0,13000,99999
3779,18051,-1.692,55.038000000000004,NEWCASTLE,81.1,32433,99999
3780,18052,18.717,64.55,LYCKSELE,211.0,22610,99999
3781,18053,130.38299999999998,67.8,BATAGAJ-ALYTA,491.2,242610,99999
3782,18058,4.917,53.25,VLIELAND ISLAND,5.0,62420,99999
3783,18059,9.152000000000001,55.74,BILLUND,75.3,61040,99999
3784,18063,-6.5,54.233000000000004,GLENANNE NO2,160.0,39230,99999
3785,18065,39.217,51.7,VORONEZ,149.0,341230,99999
3786,18071,24.45,53.17,VOLKOVYSK,183.0,269230,99999
3787,18072,-76.517,56.533,UMIUJAQ,71.0,719053,99999
3788,18073,19.15,52.0,LECZYCA,150.0,121053,99999
3789,18076,-117.633,49.29600000000001,CASTLEGAR,495.0,718840,99999
3790,18078,90.01700000000001,61.6,BOR,58.0,238840,99999
3791,18090,-1.7469999999999999,51.152,BOSCOMBE DOWN,124.1,37460,99999
3792,18092,22.916999999999998,59.817,HANKO TULLINIEMI,27.5,27460,99999
3793,18098,61.667,46.783,ARALSK,56.0,357460,99999
3794,18101,45.467,59.533,NIKOL'SK,143.0,270660,99999
3795,18104,69.6,53.32,KOKSHETAU AIRPORT,263.0,368215,99999
3796,18109,6.983,47.05,CHAUMONT,1136.1,66080,99999
3797,18117,113.5,73.217,ANABAR,13.3,216080,99999
3798,18139,-86.939,49.778,GERALDTON GREENSTONE REGIONAL,348.7,718340,99999
3799,18140,108.06700000000001,57.766999999999996,KIRENSK,258.0,302300,99999
3800,18141,39.7,54.633,RYAZAN',158.0,277300,99999
3801,18146,-65.0,46.77,KOUCHIBOUGUAC CS,34.0,716700,99999
3802,18163,-6.257000000000001,55.681999999999995,ISLAY,17.1,35661,99999
3803,18164,24.533,53.6,GRODNO,138.0,266661,99999
3804,18174,34.817,46.167,HENICHES'K,15.0,339100,99999
3805,18175,-4.419,48.448,GUIPAVAS,99.1,71100,99999
3806,18179,15.067,65.333,GIELAS,577.0,21100,99999
3807,18181,37.35,51.167,BOGORODITSKOE-FENINO,226.0,341100,99999
3808,18182,-110.073,53.309,LLOYDMINSTER,668.4,718710,99999
3809,18197,-110.617,64.7,EKATI,469.0,710356,99999
3810,18207,52.25,59.35,KIRS,168.0,280090,99999
3811,18215,28.566999999999997,61.033,LAPPEENRANTA KONNUNSUO,46.4,27330,99999
3812,18217,7.382999999999999,46.633,BOLTIGEN,820.0,67330,99999
3813,18222,-7.1610000000000005,55.043,LONDONDERRY EGLINTON,6.7,39084,99999
3814,18235,6.212000000000001,49.626999999999995,LUXEMBOURG,376.1,65900,99999
3815,18238,-6.331,58.216,STORNOWAY,7.9,30260,99999
3816,18254,14.137,57.292,HAGSHULT,169.5,25560,99999
3817,18262,46.883,50.05,PALLASOVKA,37.0,343730,99999
3818,18270,-60.133,47.217,ST PAUL ISLAND (AUT)  NS,27.0,714180,99999
3819,18272,135.8,52.283,VESELAJA GORKA,201.0,314180,99999
3820,18277,11.117,59.283,SARPSBORG,57.0,14930,99999
3821,18278,7.263,62.745,ARO,3.0,12170,99999
3822,18279,5.2,60.016999999999996,AUSTEVOLL,32.0,14180,99999
3823,18282,-72.533,48.833,NORMANDIN  QUE,137.0,713790,99999
3824,18284,-0.483,53.03,CRANWELL,66.4,33790,99999
3825,18288,4.013,46.413000000000004,SAINT YAN,242.6,73790,99999
3826,18290,94.55,57.2,TASEEVO,168.0,293790,99999
3827,18321,76.567,56.6,KYSTOVKA,116.0,294050,99999
3828,18323,59.083,53.35,MAGNITOGORSK,384.0,288380,99999
3829,18330,7.327000000000001,46.22,SION,481.9,67200,99999
3830,18336,-124.48299999999999,49.833,POWELL RIVER,125.0,717200,99999
3831,18338,-85.566,45.68899999999999,BEAVER ISLAND AIRPORT,203.0,722186,4892
3832,18341,-84.51899999999999,45.653999999999996,CHEBOYGAN COUNTY AIRPORT,193.6,720321,4893
3833,18343,-121.26700000000001,50.7,ASHCROFT,327.0,716810,99999
3834,18353,90.21700000000001,51.016999999999996,TELI,983.1,360780,99999
3835,18355,31.233,59.35,LJUBAN',39.0,260780,99999
3836,18367,-119.25,55.417,LA GLACE AGCM,760.0,715430,99999
3837,18379,28.733,60.717,VYBORG,13.0,228920,99999
3838,18385,16.367,48.567,LEISER BERGE,451.0,110830,99999
3839,18392,52.266999999999996,65.433,UST'-CIL'MA,68.0,234050,99999
3840,18394,21.533,57.35,VENTSPILS,6.0,264050,99999
3841,18396,-4.7330000000000005,52.783,ABERDARON,94.0,34050,99999
3842,18397,-107.05,51.483000000000004,OUTLOOK PFRA  SASK,541.0,715510,99999
3843,18398,10.033,60.933,VEST-TORPA II,542.0,13740,99999
3844,18401,112.46700000000001,51.35,ULETY,743.0,308460,99999
3845,18404,8.0,61.567,SOGNEFJELL,1413.0,13660,99999
3846,18405,12.65,47.383,SAALBACH,980.6,113660,99999
3847,18409,17.444000000000003,62.528,SUNDSVALL HARNOSAND,4.9,23660,99999
3848,18410,67.083,57.417,JARKOVO,52.1,283660,99999
3849,18414,-53.967,67.783,KITSISSUT (ATTU),12.0,42280,99999
3850,18416,-111.867,52.833,KILLAM AGDM  ALTA,675.0,712280,99999
3851,18420,8.467,63.85,SULA,6.0,12280,99999
3852,18421,29.583000000000002,50.7,TETERIV,132.0,332280,99999
3853,18424,-163.41299999999998,64.689,WHITE MOUNTAIN,81.4,702004,99999
3854,18431,24.6,46.233000000000004,DUMBRAVENI,319.0,151890,99999
3855,18434,-70.117,48.266999999999996,POINTE CLAVEAU  QUE,4.0,711890,99999
3856,18437,-135.006,68.223,AKLAVIK,6.4,719575,99999
3857,18445,21.761999999999997,63.051,VAASA,5.8,29110,99999
3858,18446,-93.43299999999999,68.817,SHEPHERD BAY A,43.0,719110,99999
3859,18449,-71.817,45.367,LENOXVILLE  QUE,181.0,716110,99999
3860,18460,29.8,58.567,NIKOLAEVSKOE,91.0,261670,99999
3861,18461,24.033,59.383,PAKRI,26.0,260290,99999
3862,18471,33.55,59.65,TIHVIN,61.0,260940,99999
3863,18474,16.533,68.8,HARSTAD,45.0,11800,99999
3864,18475,22.45,70.6,HASVIK-SLUSKFJELLET,438.0,10420,99999
3865,18481,160.533,65.233,OMOLON,264.0,254280,99999
3866,18488,-69.533,47.8,RIVIERE DU LOUP  QUE,147.0,717150,99999
3867,18489,-66.65,45.97,FREDERICTON AQUATIC CENTRE C/,8.0,716445,99999
3868,18493,48.3,51.367,ERSHOV,111.0,341860,99999
3869,18495,-20.279,63.424,VESTMANNAEYJAR,99.4,40480,99999
3870,18496,17.967,50.617,OPOLE,163.0,125300,99999
3871,18499,-8.818,53.91,CONNAUGHT,202.7,39730,99999
3872,18500,89.633,61.033,VOROGOVO,49.0,239730,99999
3873,18501,1.35,51.133,LANGDON BAY,117.0,37960,99999
3874,18505,-3.373,55.95,EDINBURGH,41.1,31600,99999
3875,18506,19.15,45.766999999999996,SOMBOR,89.0,131600,99999
3876,18508,-7.3629999999999995,57.481,BENBECULA,5.8,30220,99999
3877,18509,61.7,69.75,AMADERMA,49.0,230220,99999
3878,18514,15.7,55.95,UTKLIPPAN,3.0,26320,99999
3879,18515,68.25,58.15,TOBOL'SK,50.0,282750,99999
3880,18516,13.617,62.1,DRAVAGEN,566.0,23170,99999
3881,18518,26.616999999999997,55.867,DAUGAVPILS,122.0,265440,99999
3882,18519,78.733,67.467,TAZOVSKIJ,8.0,232560,99999
3883,18521,21.096999999999998,56.518,LIEPAJA INTL,4.9,264060,99999
3884,18522,24.366999999999997,57.867,AINAZI,5.0,262290,99999
3885,18527,-2.167,51.894,GLOUCESTERSHIRE,30.8,36333,99999
3886,18533,19.733,48.333,LUCENEC,214.0,119270,99999
3887,18534,-66.433,50.15,POINTE NOIRE CS  QUE,24.0,713900,99999
3888,18535,15.982999999999999,47.283,HARTBERG,335.0,113900,99999
3889,18538,-118.333,53.383,WILLOW CREEK 1  ALTA,1402.0,712520,99999
3890,18539,12.45,47.0,VIRGEN,1190.0,112520,99999
3891,18540,13.633,66.9,REIPA,8.0,11140,99999
3892,18541,116.03299999999999,51.867,SHILKA,597.0,308620,99999
3893,18547,68.55,76.95,MYS ZHELANIYA,8.0,203530,99999
3894,18548,-113.6,52.433,PRENTISS ALBERTA  ALTA,965.0,713530,99999
3895,18553,126.633,51.733000000000004,HUMA,175.6,503530,99999
3896,18566,-97.4,47.967,GRAND FORKS AFB AIRPORT,278.3,727575,94925
3897,18567,16.747,53.717,SZCZECINEK,144.0,122150,99999
3898,18568,156.13299999999998,50.683,SEVERO-KURIL'SK,23.0,322150,99999
3899,18574,91.71700000000001,49.016999999999996,OMNO-GOBI,1590.0,442150,99999
3900,18579,-10.0,54.233000000000004,BELMULLET,9.7,39760,99999
3901,18584,31.6,53.016999999999996,KRASNAJA GORA,148.0,269760,99999
3902,18586,26.967,60.383,KOTKA RANKKI,13.1,29760,99999
3903,18600,82.2,51.15,ZMEINOGORSK,355.0,360380,99999
3904,18609,8.4,46.967,BUOCHS AIRPORT / STANS,450.0,68065,99999
3905,18612,80.833,59.05,KARGASOK,57.0,291220,99999
3906,18615,10.267000000000001,46.817,NALUNS,2400.0,67990,99999
3907,18617,74.8,54.167,CERLAK,115.0,287990,99999
3908,18618,30.166999999999998,64.3,KUHMO KALLIOJOKI,198.4,27990,99999
3909,18620,49.6,54.233000000000004,DIMITROVGRAD,73.0,277990,99999
3910,18629,6.099,45.928999999999995,MEYTHET,463.6,74900,99999
3911,18633,39.867,59.233000000000004,VOLOGDA,131.0,270370,99999
3912,18636,1.175,49.38399999999999,VALLEE DE SEINE,156.1,70370,99999
3913,18639,79.5,45.383,ZHANSUGUROV,628.0,367850,99999
3914,18643,8.232999999999999,47.533,WUERENLINGEN,337.0,66470,99999
3915,18645,-6.767,62.016999999999996,TORSHAVN,61.0,60110,99999
3916,18651,17.9,60.233000000000004,FILM,35.0,24560,99999
3917,18652,28.166999999999998,70.217,TANABRU,32.0,10760,99999
3918,18656,-102.223,47.974,HOTEL (PARSHALL),578.2,721018,99999
3919,18658,161.167,68.15,KONSTANTINOVSKAYA,8.4,251290,99999
3920,18669,119.85,62.283,CHAINGDA,308.2,247390,99999
3921,18670,16.069000000000003,45.743,ZAGREB,107.6,142410,99999
3922,18671,106.06700000000001,48.917,BARUUNHARAA,807.0,442410,99999
3923,18686,156.483,51.483000000000004,OZERNAJA,28.0,325940,99999
3924,18687,122.4,53.467,IGNASINO,295.0,306860,99999
3925,18689,44.217,65.867,MEZEN',19.0,224710,99999
3926,18699,-120.74,56.238,FORT ST JOHN,694.9,719430,99999
3927,18702,-56.176,46.763000000000005,ST PIERRE,8.2,718050,99999
3928,18705,17.55,49.783,CERVENA,753.3,117660,99999
3929,18709,-104.0,53.333,NIPAWIN AIRPORT,374.0,711300,99999
3930,18710,12.167,47.583,KUFSTEIN,493.0,111300,99999
3931,18711,-75.13,68.88,LONGSTAFF BLUFF,162.0,710910,99999
3932,18724,4.342,51.449,WOENSDRECHT,19.2,63400,99999
3933,18727,-113.95,54.317,DAPP AGDM  ALTA,614.0,713400,99999
3934,18728,7.28,60.42,FET I EIDFJORD,737.0,13400,99999
3935,18733,35.766999999999996,50.8,GOTNJA,226.0,342020,99999
3936,18735,-68.703,76.531,THULE AIR BASE,76.5,42020,99999
3937,18742,-112.43299999999999,52.783,ROSALIND AGCM,712.0,712020,99999
3938,18745,-105.133,63.6,HANBURY RIVER  NWT,317.0,719630,99999
3939,18746,45.45,51.633,OKTJABR'SKIJ GORODOK,201.0,341630,99999
3940,18756,1.9,58.367,SLEIPNER A OIL PLATFORM,30.0,10886,99999
3941,18758,138.4,47.6,AGZU,165.0,318250,99999
3942,18759,18.919,69.683,TROMSO,9.4,10250,99999
3943,18760,-66.86399999999999,52.922,WABUSH,551.1,718250,99999
3944,18771,84.4,55.233000000000004,TOGUCHIN,173.0,296360,99999
3945,18773,-116.35,51.45,YOHO PARK  BC,1602.0,717860,99999
3946,18788,2.033,49.083,CORMEILLES,88.0,70530,99999
3947,18791,-92.839,47.386,CHISHOLM-HIBBING AIRPORT,412.1,727455,94931
3948,18795,6.1,46.433,LA DOLE,1670.2,67020,99999
3949,18805,4.933,51.967,CABAUW TOWER,2.0,63480,99999
3950,18814,24.413,46.468,VIDRASAU,293.5,151450,99999
3951,18817,25.9,47.833,RADAUTI,391.0,150070,99999
3952,18818,50.333,51.867,PERELJUB,71.0,350070,99999
3953,18825,46.117,48.067,CERNYJ JAR,5.0,345780,99999
3954,18831,128.733,45.967,TONGHE,110.0,509630,99999
3955,18834,-2.668,52.798,SHAWBURY,75.9,34140,99999
3956,18843,18.6,47.75,TAT,109.0,128470,99999
3957,18844,25.717,66.5,ROVANIEMI RAUTATIEASEMA,82.3,28470,99999
3958,18845,131.017,50.433,SEKTAGLI,230.0,315340,99999
3959,18851,-77.8,49.75,MATAGAMI A,281.3,718210,99999
3960,18852,129.11700000000002,72.0,BYKOV (MYS),16.5,218210,99999
3961,18862,-120.5,49.467,PRINCETON CS  BC,700.0,710320,99999
3962,18864,132.933,53.067,EKIMCAN,543.0,313290,99999
3963,18870,7.667000000000001,53.548,WITTMUNDHAFEN,7.9,101260,99999
3964,18871,90.56700000000001,79.55,MGMS IM. G.F. USHAKOVA,8.0,200870,99999
3965,18880,2.846,59.111000000000004,ULA OIL PLATFORM,94.0,14281,99999
3966,18888,-100.6,50.45,SHOAL LAKE CS  MAN,561.0,711500,99999
3967,18889,26.91,46.522,BACAU,185.0,151500,99999
3968,18891,-127.18299999999999,54.825,SMITHERS,521.8,719500,99999
3969,18895,21.7,60.117,PARAINEN FAGERHOLM,4.5,29500,99999
3970,18909,14.133,48.05,KREMSMUENSTER,389.0,110120,99999
3971,18910,-110.5,52.333,CADOGAN AGCM,690.0,710120,99999
3972,18911,24.65,66.533,YLITORNIO MELTOSJARVI,93.0,28120,99999
3973,18914,17.15,48.25,MALY JAVORNIK,368.5,118120,99999
3974,18916,56.867,61.833,JAKSHA,131.0,238120,99999
3975,18927,-135.083,60.717,WHITEHORSE AUTO,707.0,717730,99999
3976,18932,22.183000000000003,60.45,TURKU ARTUKAINEN,9.1,27730,99999
3977,18937,38.117,53.15,EFREMOV,215.0,279210,99999
3978,18944,36.483000000000004,55.016999999999996,MALOJAROSLAVEC,197.0,276060,99999
3979,18947,14.95,47.516999999999996,PRAEBICHL,1214.2,111610,99999
3980,18948,15.667,48.583,GARS AM KAMP,267.0,110230,99999
3981,18951,21.183000000000003,56.883,PAVILOSTA,10.0,264030,99999
3982,18953,23.967,58.1,KIHNU,4.0,262260,99999
3983,18954,16.083,53.395,MIROSLAWIEC,150.9,122260,99999
3984,18956,13.067,55.567,MALMO,21.0,26350,99999
3985,18957,7.617000000000001,47.133,KOPPIGEN,482.0,66350,99999
3986,18959,69.6,63.667,YUIL' SK,85.8,236350,99999
3987,18971,24.683000000000003,48.883,IVANO FRANKIVSK,287.0,330005,99999
3988,18976,1.85,61.25,STATFJORD OIL PLATFORM HELIPO,117.7,13005,99999
3989,18989,28.85,45.367,IZMAIL,30.0,338890,99999
3990,18992,-0.166,53.093,CONINGSBY,7.6,33910,99999
3991,18995,58.756,53.393,MAGNITOGORSK,435.9,232215,99999
3992,18996,24.1,65.383,KEMI I LIGHTHOUSE,19.0,28630,99999
3993,19002,-49.331,69.565,SISS CAMP,1093.0,44580,99999
3994,19004,4.768,50.75899999999999,BEAUVECHAIN,112.8,64580,99999
3995,19007,-112.1,53.516999999999996,VEGREVILLE  ALTA,639.0,714580,99999
3996,19010,17.589000000000002,59.897,UPPSALA,20.7,24580,99999
3997,19013,-115.78299999999999,49.617,CRANBROOK AIRPORT AUTO,929.7,716600,99999
3998,19018,-123.167,49.783,SQUAMISH   BC,52.0,712070,99999
3999,19022,138.15,56.45,AYAN,8.0,311680,99999
4000,19061,55.934,53.583,STERLITAMAK,137.0,288250,99999
4001,19063,71.75,54.367,POLTAVKA,125.0,287860,99999
4002,19076,45.233000000000004,54.133,SARANSK,201.0,277600,99999
4003,19083,-7.367000000000001,53.533,MULLINGAR,100.0,39710,99999
4004,19085,31.017,53.45,SLAVGOROD,170.0,268780,99999
4005,19087,5.77,50.912,MAASTRICHT,114.3,63800,99999
4006,19091,9.704,45.674,BERGAMO ORIO AL SERIO,238.4,160760,99999
4007,19093,28.916999999999998,68.533,VERKHOV'E R LOTTA,115.0,221000,99999
4008,19099,13.883,56.85,LJUNGBY,148.0,26220,99999
4009,19110,158.65,52.867,PETROPAVLOVSK-KAMCHATSKIJ,24.0,325830,99999
4010,19115,47.65,64.75,KOJNAS,64.0,225830,99999
4011,19134,19.983,60.183,JOMALA JOMLABY,11.0,27410,99999
4012,19135,12.667,56.867,BROEN,47.0,26030,99999
4013,19138,13.8,60.15,GUSTAVSFORS,188.0,24260,99999
4014,19141,41.833,49.217,BOKOVSKAJA,91.0,344450,99999
4015,19145,15.433,49.167,KOSTELNI MYSLOVA,572.4,116360,99999
4016,19147,3.2,49.817,ST. QUENTIN/ROUPY,101.0,70610,99999
4017,19150,19.133,60.3,HAMMARLAND MARKET,15.1,29930,99999
4018,19151,-3.339,57.705,LOSSIEMOUTH,12.8,30680,99999
4019,19152,25.767,68.167,KITTILA POKKA,272.0,27170,99999
4020,19155,-56.067,48.967,BADGER (AUT)  NFLD,103.0,714000,99999
4021,19156,3.217,56.55,EKOFISK,48.8,14000,99999
4022,19157,7.667000000000001,62.016999999999996,GROTLI III,872.0,13610,99999
4023,19158,-115.76700000000001,60.833,HAY RIVER CLIMATE  NWT,164.0,713610,99999
4024,19159,-110.7,51.933,CONSORT AGDM  ALTA,772.0,712230,99999
4025,19161,20.959,69.78699999999999,SORKJOSEN,4.9,10460,99999
4026,19163,117.93299999999999,50.917,ALEKSANDROVSKIJ ZAVOD,807.0,309710,99999
4027,19173,27.05,45.383,RAMNICU SARAT,154.0,153070,99999
